"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count","year","month","day"
6815841748,"Barack Obama","""President Lincoln knew that in these United States, no dream could ever be beyond our reach when we affirm that individual liberty is served, not negated, by seeking the common good."" —President Obama on the Emancipation Proclamation, which Lincoln issued 150 years ago today. http://OFA.BO/iEPfUZ","2013-01-01T16:06:46+0000","photo","https://www.facebook.com/photo.php?fbid=10151337222756749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151337222851749",134447,11305,14212,"2013","01","01"
6815841748,"Barack Obama","Make sure your friends see this—an update on the bipartisan agreement to prevent a tax hike on 98% of Americans, straight from President Obama: http://OFA.BO/ZDFJXT","2013-01-02T17:39:56+0000","photo","https://www.facebook.com/photo.php?fbid=10151339043496749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151339043566749",139998,10942,16108,"2013","01","02"
6815841748,"Barack Obama",NA,"2013-01-02T19:57:25+0000","photo","https://www.facebook.com/photo.php?fbid=10151339243791749&set=a.10150601538561749.382175.6815841748&type=1&relevant_count=1","6815841748_10151339243916749",58117,8426,2372,"2013","01","02"
6815841748,"Barack Obama",NA,"2013-01-04T01:02:54+0000","photo","https://www.facebook.com/photo.php?fbid=10151369977144238&set=a.158628314237.115142.63811549237&type=1","6815841748_192238450914874",41144,4671,4838,"2013","01","04"
6815841748,"Barack Obama","The bipartisan tax deal means that income tax rates for middle class families will stay low permanently. Get the facts and spread the word: http://OFA.BO/WZ8nrH","2013-01-04T15:39:00+0000","photo","https://www.facebook.com/photo.php?fbid=10151342071076749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151342071191749",109939,6874,12104,"2013","01","04"
6815841748,"Barack Obama","Share this chart to spread the good news: The private sector added 168,000 jobs in December, for the 34th month of growth in a row. http://OFA.BO/sTnMAP","2013-01-04T20:00:01+0000","photo","https://www.facebook.com/photo.php?fbid=10151342219261749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151342418586749",54626,7270,10128,"2013","01","04"
6815841748,"Barack Obama","Photo of the day: A moment in the Oval Office.","2013-01-05T15:52:36+0000","photo","https://www.facebook.com/photo.php?fbid=10151343645151749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151343645171749",291509,14798,14115,"2013","01","05"
6815841748,"Barack Obama",NA,"2013-01-06T15:17:04+0000","photo","https://www.facebook.com/photo.php?fbid=10151345186741749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151345186831749",136255,7782,11664,"2013","01","06"
6815841748,"Barack Obama","That's Barack Obama in 2007, arguing for a fairer tax system. Here's how he's delivered: http://OFA.BO/pxqC65","2013-01-07T15:08:58+0000","photo","https://www.facebook.com/photo.php?fbid=10151346674356749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151346674376749",54138,10742,2882,"2013","01","07"
6815841748,"Barack Obama",NA,"2013-01-08T15:16:06+0000","photo","https://www.facebook.com/photo.php?fbid=10151379746104238&set=a.158628314237.115142.63811549237&type=1","6815841748_465239020203603",52950,5149,2648,"2013","01","08"
6815841748,"Barack Obama","Join President Obama and Americans across the country for a National Day of Service on January 19th: http://OFA.BO/f2rmEe","2013-01-10T01:35:52+0000","photo","https://www.facebook.com/photo.php?fbid=10151350403176749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151350403201749",205384,7881,15016,"2013","01","10"
6815841748,"Barack Obama",NA,"2013-01-10T15:44:15+0000","photo","https://www.facebook.com/photo.php?fbid=195132107292415&set=a.182467021892257.43278.182412471897712&type=1","6815841748_403938303028522",80064,7688,4648,"2013","01","10"
6815841748,"Barack Obama","Help write our next chapter: Be a part of the conversation over inauguration weekend about what's next for this organization. http://OFA.BO/6AiBAc","2013-01-11T18:17:56+0000","photo","https://www.facebook.com/photo.php?fbid=10151353040851749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151353040876749",52190,3589,2387,"2013","01","11"
6815841748,"Barack Obama","As we start a conversation about the next chapter of this movement, take a look at some of the biggest moments from the last one: http://OFA.BO/hwRtdq","2013-01-12T01:43:58+0000","photo","https://www.facebook.com/photo.php?fbid=10151353521966749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151353521996749",85911,6096,3811,"2013","01","12"
6815841748,"Barack Obama","""The Administration does not support blowing up planets."" The official White House response to a petition to begin construction of a Death Star: http://OFA.BO/yfxWt3","2013-01-12T16:36:49+0000","photo","https://www.facebook.com/photo.php?fbid=10151354415941749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151354415981749",83548,13053,9467,"2013","01","12"
6815841748,"Barack Obama","""By the end of next year, America’s war in Afghanistan will be over."" —President Obama http://OFA.BO/Urrm5T","2013-01-14T02:12:42+0000","photo","https://www.facebook.com/photo.php?fbid=10151356784066749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151356784136749",232361,11590,16247,"2013","01","14"
6815841748,"Barack Obama","One of our favorite 2012 photos: The President and First Lady at the wedding of a family friend in Chicago.","2013-01-14T15:25:42+0000","photo","https://www.facebook.com/photo.php?fbid=10151357682541749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151357682566749",449446,18223,27067,"2013","01","14"
6815841748,"Barack Obama",NA,"2013-01-14T20:23:56+0000","photo","https://www.facebook.com/photo.php?fbid=196654553806837&set=a.182467021892257.43278.182412471897712&type=1","6815841748_454957451219862",28070,2217,1174,"2013","01","14"
6815841748,"Barack Obama","""Republicans in Congress have two choices here: They can act responsibly, and pay America’s bills; or they can act irresponsibly, and put America through another economic crisis. But they will not collect a ransom in exchange for not crashing the American economy."" —President Obama yesterday at the final press conference of his first term http://OFA.BO/MoNZ9p","2013-01-15T15:39:51+0000","photo","https://www.facebook.com/photo.php?fbid=10151359521406749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151359521436749",118283,13486,10136,"2013","01","15"
6815841748,"Barack Obama",NA,"2013-01-16T02:59:26+0000","photo","https://www.facebook.com/photo.php?fbid=196968230442136&set=a.182467021892257.43278.182412471897712&type=1","6815841748_502009756518409",194837,5703,16001,"2013","01","16"
6815841748,"Barack Obama","""One of our favorite memories from Barack's first inauguration was the National Day of Service."" Join the First Lady to volunteer in your community this Saturday: http://OFA.BO/s3nvdd","2013-01-16T15:09:16+0000","video","http://www.youtube.com/watch?v=gfKo0hIzPTU","6815841748_325638357542584",32924,2515,2360,"2013","01","16"
6815841748,"Barack Obama",NA,"2013-01-16T20:16:16+0000","photo","https://www.facebook.com/photo.php?fbid=10151396085014238&set=a.158628314237.115142.63811549237&type=1","6815841748_521611994545793",145291,12281,13526,"2013","01","16"
6815841748,"Barack Obama","Now is the time.","2013-01-17T01:16:20+0000","photo","https://www.facebook.com/photo.php?fbid=10151396532909238&set=a.158628314237.115142.63811549237&type=1","6815841748_193877734086472",106961,9211,13616,"2013","01","17"
6815841748,"Barack Obama","Your friends should have the facts about the President's common-sense plan to reduce gun violence—share this graphic to spread the word.","2013-01-17T13:56:42+0000","photo","https://www.facebook.com/photo.php?fbid=10151362281201749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151362281271749",143971,15453,54204,"2013","01","17"
6815841748,"Barack Obama","Happy birthday, Michelle Obama!","2013-01-17T18:59:25+0000","photo","https://www.facebook.com/photo.php?fbid=10151362635021749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151362635116749",1086978,66983,60599,"2013","01","17"
6815841748,"Barack Obama",NA,"2013-01-18T02:40:46+0000","photo","https://www.facebook.com/photo.php?fbid=10152437539055578&set=a.10150238318835578.467644.22092775577&type=1","6815841748_333039890143995",94013,2750,2492,"2013","01","18"
6815841748,"Barack Obama","Now is the time. Say you stand with the President and Vice President to reduce gun violence: http://OFA.BO/onN3YZ","2013-01-18T15:02:15+0000","photo","https://www.facebook.com/photo.php?fbid=10151364162651749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151364162726749",217570,13016,23603,"2013","01","18"
6815841748,"Barack Obama","The next chapter of our grassroots movement begins today. Watch Michelle Obama describe the goals and structure of Organizing for Action—then say you're in: http://OFA.BO/eTV71D","2013-01-18T19:19:30+0000","video","https://www.youtube.com/watch?v=HYT68Uii1dk","6815841748_404591049629709",28938,2299,4827,"2013","01","18"
6815841748,"Barack Obama",NA,"2013-01-19T00:39:16+0000","photo","https://www.facebook.com/photo.php?fbid=10151399298919238&set=a.158628314237.115142.63811549237&type=1","6815841748_137405469752133",333430,18663,23221,"2013","01","19"
6815841748,"Barack Obama","Share this link with your friends and family to make sure they've got a chance to join our work to reduce gun violence: http://OFA.BO/WNPp46","2013-01-19T15:46:18+0000","photo","https://www.facebook.com/photo.php?fbid=10151366004731749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151366004821749",171328,14581,37926,"2013","01","19"
6815841748,"Barack Obama","President Obama and the First Lady helped paint a school for today's National Day of Service. Did you volunteer in your community? Share your experience in the comments.","2013-01-20T01:00:02+0000","photo","https://www.facebook.com/photo.php?fbid=10151366372571749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151366717036749",113919,5051,5585,"2013","01","20"
6815841748,"Barack Obama","What does being sworn in for a second time mean to President Obama? Hear it straight from him: http://OFA.BO/hHXyT7","2013-01-20T17:00:02+0000","photo","https://www.facebook.com/photo.php?fbid=10151367560631749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151367793276749",124601,6464,8678,"2013","01","20"
6815841748,"Barack Obama","President Obama will be sworn in for the second time tomorrow. What are your favorite memories from his first inauguration?","2013-01-21T02:00:01+0000","photo","https://www.facebook.com/photo.php?fbid=10151367562096749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151368524401749",261109,12186,13856,"2013","01","21"
6815841748,"Barack Obama",NA,"2013-01-21T13:39:51+0000","photo","https://www.facebook.com/photo.php?fbid=10151369410101749&set=a.10150601538561749.382175.6815841748&type=1&relevant_count=1","6815841748_10151369410431749",36581,19391,5688,"2013","01","21"
6815841748,"Barack Obama","Happy Inauguration Day. Watch President Obama's second inauguration here starting at 11:30am ET: http://www.2013pic.org/live","2013-01-21T14:54:45+0000","photo","https://www.facebook.com/photo.php?fbid=10151369502071749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151369502121749",378495,15627,31969,"2013","01","21"
6815841748,"Barack Obama",NA,"2013-01-21T17:20:29+0000","photo","https://www.facebook.com/photo.php?fbid=10151405383814238&set=a.158628314237.115142.63811549237&type=1","6815841748_589930834355900",135837,5505,17989,"2013","01","21"
6815841748,"Barack Obama","""Our journey is not complete."" —President Obama","2013-01-21T20:49:18+0000","photo","https://www.facebook.com/photo.php?fbid=10151370068246749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151370068326749",584176,24202,47925,"2013","01","21"
6815841748,"Barack Obama","First dance.","2013-01-22T15:31:10+0000","photo","https://www.facebook.com/photo.php?fbid=10151371596771749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151371596811749",577006,17623,32559,"2013","01","22"
6815841748,"Barack Obama","""I want to take a look one more time. I'm not going to see this again."" —President Obama pausing while leaving his second inaugural ceremony to look out onto the crowd on the National Mall","2013-01-22T19:33:14+0000","photo","https://www.facebook.com/photo.php?fbid=10151372004031749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151372004146749",373561,19487,29614,"2013","01","22"
6815841748,"Barack Obama","Join Vice President Biden for a conversation on gun violence today at 1:45 p.m. ET: http://OFA.BO/DptLpq","2013-01-24T16:01:44+0000","photo","https://www.facebook.com/photo.php?fbid=10151374902831749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151374902926749",83203,7537,5390,"2013","01","24"
6815841748,"Barack Obama","The President's view on Monday.","2013-01-25T02:30:02+0000","photo","https://www.facebook.com/photo.php?fbid=10151374949051749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151375587266749",266581,9310,13411,"2013","01","25"
6815841748,"Barack Obama","Each one of us needs to speak up and demand action to reduce gun violence. Here's how you can help, right now: http://OFA.BO/ToNN67","2013-01-25T15:23:18+0000","photo","https://www.facebook.com/photo.php?fbid=10151376343966749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151376344041749",104367,20076,7447,"2013","01","25"
6815841748,"Barack Obama","Photo of the day: Bo in the snow.","2013-01-27T16:23:21+0000","photo","https://www.facebook.com/photo.php?fbid=10151379775716749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151379775811749",325487,9220,13872,"2013","01","27"
6815841748,"Barack Obama","""By remaining vigilant against those who seek to perpetrate violence and murder, we honor those we lost during one of the darkest periods in human history. And we keep their memory alive for generations to come."" —President Obama on International Holocaust Remembrance Day","2013-01-28T01:33:24+0000","photo","https://www.facebook.com/photo.php?fbid=10151380634261749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151380634316749",112857,6513,9081,"2013","01","28"
6815841748,"Barack Obama","President Obama: ""If, like me, you want this time to be different, then I need your help to make it different. Ask your member of Congress if they support universal background checks and renewing a ban on military-style assault weapons and high-capacity magazines."" Call your representative now: http://OFA.BO/zevVLV","2013-01-28T19:09:14+0000","photo","https://www.facebook.com/photo.php?fbid=10151381999521749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151381999586749",127938,12896,7806,"2013","01","28"
6815841748,"Barack Obama","Photo of the day: A run along the Colonnade with the children of new Chief of Staff Denis McDonough. http://OFA.BO/wXsvYx","2013-01-29T15:40:14+0000","photo","https://www.facebook.com/photo.php?fbid=10151383573916749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151383573971749",318780,11018,19922,"2013","01","29"
6815841748,"Barack Obama","Share this if you agree with President Obama: We need a fair and common-sense immigration system that lives up to our heritage as a nation of laws and a nation of immigrants.","2013-01-29T20:16:35+0000","photo","https://www.facebook.com/photo.php?fbid=10151383913866749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151383913956749",178541,7272,37129,"2013","01","29"
6815841748,"Barack Obama","""The time has come for common-sense, comprehensive immigration reform."" —President Obama","2013-01-30T00:45:03+0000","photo","https://www.facebook.com/photo.php?fbid=10151422317714238&set=a.158628314237.115142.63811549237&type=1","6815841748_399949193432284",74082,5169,4473,"2013","01","30"
6815841748,"Barack Obama","Watch President Obama lay out his plan for fair, common-sense immigration reform, and make sure your friends get the facts too: http://OFA.BO/TTQ9jb","2013-01-30T15:38:36+0000","photo","https://www.facebook.com/photo.php?fbid=10151385067806749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151385067841749",134629,7827,27390,"2013","01","30"
6815841748,"Barack Obama","""The time is now. You must act. Be bold. Be courageous. Americans are counting on you."" — Gabby Giffords urging the Senate today to take action on gun violence","2013-01-31T01:50:02+0000","photo","https://www.facebook.com/photo.php?fbid=10151385754251749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151387688946749",165631,17012,12646,"2013","01","31"
6815841748,"Barack Obama",NA,"2013-02-01T01:50:02+0000","photo","https://www.facebook.com/photo.php?fbid=10151385755216749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151407694976749",367683,13024,35390,"2013","02","01"
6815841748,"Barack Obama","""We live in a moment when the dream of equal opportunity is within reach."" —President Obama on African American History Month: http://OFA.BO/UmTAjK","2013-02-01T22:38:46+0000","photo","https://www.facebook.com/photo.php?fbid=10151409260231749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151409260276749",176987,6453,16158,"2013","02","01"
6815841748,"Barack Obama","Make sure your friends heard the good news: Our economy has added more than 6.1 million private-sector jobs over the past 35 months.","2013-02-02T21:40:15+0000","photo","https://www.facebook.com/photo.php?fbid=10151410962621749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151410962686749",90932,11701,13932,"2013","02","02"
6815841748,"Barack Obama","Game day.","2013-02-03T16:09:04+0000","photo","https://www.facebook.com/photo.php?fbid=10151412325491749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151412325861749",640702,18159,38404,"2013","02","03"
6815841748,"Barack Obama","“Her defiance spurred a movement that advanced our journey toward justice and equality for all.” —President Obama on the 100th anniversary of Rosa Parks’ birth: http://OFA.BO/URbra7","2013-02-04T16:36:15+0000","photo","https://www.facebook.com/photo.php?fbid=10151414308786749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151414308806749",289980,8348,29830,"2013","02","04"
6815841748,"Barack Obama","Share this so your friends know President Obama’s plan to reduce gun violence: http://OFA.BO/5sPDg4","2013-02-05T00:48:37+0000","photo","https://www.facebook.com/photo.php?fbid=10151415074066749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151415074126749",151856,11014,23766,"2013","02","05"
6815841748,"Barack Obama","High five.","2013-02-05T15:51:32+0000","photo","https://www.facebook.com/photo.php?fbid=10151416286051749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151416286121749",165447,4613,5989,"2013","02","05"
6815841748,"Barack Obama","One week out from the State of the Union: Like this if you’re excited to hear President Obama’s plan to keep us moving forward.","2013-02-06T00:28:58+0000","photo","https://www.facebook.com/photo.php?fbid=10151416988371749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151416988551749",184671,12522,6927,"2013","02","06"
6815841748,"Barack Obama","“Now it’s time to finish what we started. Let’s get going.” —President Obama on why he needs your help to keep fighting for middle-class families. Get started now by signing up for Organizing for Action: http://OFA.BO/5U64Uo","2013-02-06T18:27:38+0000","photo","https://www.facebook.com/photo.php?fbid=10151418266891749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151418267071749",88173,4481,5179,"2013","02","06"
6815841748,"Barack Obama","We are more alike than we are different: http://OFA.BO/CcVhCv","2013-02-07T00:59:59+0000","photo","https://www.facebook.com/photo.php?fbid=10151418809711749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151418809741749",174494,7929,30562,"2013","02","07"
6815841748,"Barack Obama","Share this if you agree that we need to protect our children and our communities by reducing gun violence—then find out how you can help make it happen: http://OFA.BO/m2Q1Fk","2013-02-07T15:41:47+0000","photo","https://www.facebook.com/photo.php?fbid=10151294170686943&set=a.413933741942.188832.12301006942&type=1","6815841748_267963220001375",93582,6392,10483,"2013","02","07"
6815841748,"Barack Obama","Add your name if you support President Obama's plan to reform our immigration system: http://OFA.BO/iakCvc","2013-02-08T00:38:57+0000","photo","https://www.facebook.com/photo.php?fbid=10151420756971749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151420756996749",84224,8082,5987,"2013","02","08"
6815841748,"Barack Obama","Nearly all of our families came to America from someplace else. Help fix our broken immigration system by sharing your family's story: http://OFA.BO/oMaFgw","2013-02-08T16:10:09+0000","photo","https://www.facebook.com/photo.php?fbid=10151421801651749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151421801726749",66930,3980,3631,"2013","02","08"
6815841748,"Barack Obama","Like and share this if you're one of the 92% of Americans who support universal background checks for gun sales.","2013-02-08T22:03:14+0000","photo","https://www.facebook.com/photo.php?fbid=10151422227866749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151422227941749",198484,14515,66715,"2013","02","08"
6815841748,"Barack Obama","Even former President Reagan agrees: Weapons of war have no place in our communities.","2013-02-09T16:17:49+0000","photo","https://www.facebook.com/photo.php?fbid=10151423507291749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151423507351749",171318,12710,46809,"2013","02","09"
6815841748,"Barack Obama","Great news: You're invited to a State of the Union watch party with supporters near you. Sign up to attend now: http://OFA.BO/dnEfdP","2013-02-10T17:18:47+0000","photo","https://www.facebook.com/photo.php?fbid=10151425308856749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151425308976749",71657,6013,3954,"2013","02","10"
6815841748,"Barack Obama","""All we required was the opportunity to succeed."" —Victor G. on why fixing our immigration system is so important to him and his family. Help pass real reform by sharing your family's immigration story here: http://OFA.BO/V4WmHu","2013-02-11T15:35:57+0000","photo","https://www.facebook.com/photo.php?fbid=10151427138916749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151427139021749",43725,4948,2733,"2013","02","11"
6815841748,"Barack Obama","Share this if you support President Obama's plan to reduce gun violence and protect our kids.","2013-02-12T01:04:09+0000","photo","https://www.facebook.com/photo.php?fbid=10151428049666749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151428049706749",166478,13090,34458,"2013","02","12"
6815841748,"Barack Obama","President Obama's getting ready: Like and share this if you're excited to hear his State of the Union speech tonight.","2013-02-12T15:09:27+0000","photo","https://www.facebook.com/photo.php?fbid=10151429204236749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151429204276749",170009,7360,12147,"2013","02","12"
6815841748,"Barack Obama","""He shall, from time to time...""","2013-02-13T00:50:49+0000","photo","https://www.facebook.com/photo.php?fbid=10151430031971749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151430032006749",78451,4718,3863,"2013","02","13"
6815841748,"Barack Obama","President Obama laid out his plan: Now it's in our hands. Pitch in $5 or more now to help get it done: http://OFA.BO/4AXuZX","2013-02-13T03:24:32+0000","photo","https://www.facebook.com/photo.php?fbid=10151430284271749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151430284306749",203837,8166,34832,"2013","02","13"
6815841748,"Barack Obama","None of the progress President Obama spoke about last night is going to happen without you behind him. Say you're in: http://OFA.BO/Tn7vpR","2013-02-13T17:10:56+0000","photo","https://www.facebook.com/photo.php?fbid=10151431408036749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151431408061749",104177,6691,7360,"2013","02","13"
6815841748,"Barack Obama","They deserve a vote.","2013-02-14T01:00:00+0000","photo","https://www.facebook.com/photo.php?fbid=10151431789951749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151432060356749",159502,9654,20732,"2013","02","14"
6815841748,"Barack Obama","Tell your member of Congress: Now is the time to close background check loopholes for gun sales. http://OFA.BO/hpzU2S","2013-02-14T15:46:18+0000","photo","https://www.facebook.com/photo.php?fbid=10151433368351749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151433368376749",61340,8610,10922,"2013","02","14"
6815841748,"Barack Obama","Hey, Michelle Obama: Happy Valentine's Day.","2013-02-15T00:00:00+0000","photo","https://www.facebook.com/photo.php?fbid=10151433909531749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151434105846749",1089103,30578,52764,"2013","02","15"
6815841748,"Barack Obama","Our engine of economic growth: Strengthening the middle class. Like and share this if you support President Obama's plan to keep us moving forward: http://OFA.BO/LdPFZi","2013-02-15T16:09:28+0000","photo","https://www.facebook.com/photo.php?fbid=10151435566046749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151435566101749",54757,28983,6360,"2013","02","15"
6815841748,"Barack Obama","I spy...","2013-02-15T22:00:01+0000","photo","https://www.facebook.com/photo.php?fbid=10151436031616749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151436074976749",233737,8274,12343,"2013","02","15"
6815841748,"Barack Obama","""America only moves forward when we do so together—when we accept certain obligations to one another and to future generations. That’s the American story. And that is how we will write the next great chapter—together."" http://OFA.BO/PCPbpo","2013-02-16T16:05:56+0000","photo","https://www.facebook.com/photo.php?fbid=10151437588901749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151437588951749",102208,5091,7213,"2013","02","16"
6815841748,"Barack Obama","""We can choose to believe that Superstorm Sandy, and the most severe drought in decades, and the worst wildfires some states have ever seen were all just a freak coincidence. Or we can choose to believe in the overwhelming judgment of science—and act before it’s too late."" —President Obama

Like and share this if you agree: Climate change is real, and we've got to do something about it.","2013-02-17T23:00:00+0000","photo","https://www.facebook.com/photo.php?fbid=10151439954741749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151439985526749",174501,6495,20275,"2013","02","17"
6815841748,"Barack Obama","""Last year, there were 443 murders with a firearm on the streets of [Chicago], and 65 of those victims were 18 and under. So that’s the equivalent of a Newtown every four months."" —President Obama

Find out how you can help reduce gun violence and protect our kids—then share this so your friends can, too: http://OFA.BO/7TmuJ4","2013-02-18T15:39:54+0000","photo","https://www.facebook.com/photo.php?fbid=10151440970616749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151440970656749",76403,6011,7399,"2013","02","18"
6815841748,"Barack Obama","Happy Presidents' Day!","2013-02-19T00:30:01+0000","photo","https://www.facebook.com/photo.php?fbid=10151441705856749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151441741316749",625278,18072,34327,"2013","02","19"
6815841748,"Barack Obama","""My family deserves a vote. We all deserve a vote."" —Sami on losing his father to gun violence. Watch his story—then share why you think it's time for Congress to reduce gun violence and protect our kids: http://OFA.BO/Bx9ukX","2013-02-19T17:16:49+0000","photo","https://www.facebook.com/photo.php?fbid=10151442897556749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151442897586749",48388,3507,2675,"2013","02","19"
6815841748,"Barack Obama","Like and share this if you agree: It's time for Congress to avoid self-imposed, brutal spending cuts and focus on making America a magnet for good, middle-class jobs.","2013-02-20T00:30:00+0000","photo","https://www.facebook.com/photo.php?fbid=10151443212111749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151443479126749",86031,4844,10868,"2013","02","20"
6815841748,"Barack Obama","Share this if you agree: We can't grow our economy by forcing communities to lay off teachers and slash funding for their students. It's time for Congress to stop these cuts.","2013-02-20T15:53:10+0000","photo","https://www.facebook.com/photo.php?fbid=10151487748764238&set=a.158628314237.115142.63811549237&type=1","6815841748_489760427727744",41638,4091,6955,"2013","02","20"
6815841748,"Barack Obama","May I have this dance?","2013-02-21T00:30:01+0000","photo","https://www.facebook.com/photo.php?fbid=10151445117401749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151445149446749",424072,16700,19718,"2013","02","21"
6815841748,"Barack Obama","Now is the time to reduce gun violence and protect our kids. Find out how you can help make it happen—then share this so your friends can, too: http://OFA.BO/LNA6AH","2013-02-21T16:47:14+0000","photo","https://www.facebook.com/photo.php?fbid=10151446310916749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151446311346749",119363,9568,16421,"2013","02","21"
6815841748,"Barack Obama","92% of Americans agree that universal background checks will help keep guns out of dangerous hands. Like this if you're one of them—then tell Congress to act to reduce gun violence: http://OFA.BO/Lj8k3r","2013-02-22T00:55:44+0000","photo","https://www.facebook.com/photo.php?fbid=10151446900671749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151446900706749",175180,29609,14982,"2013","02","22"
6815841748,"Barack Obama","If we can save even one life by reducing gun violence, then we have an obligation to try. It's time for Congress to act.

Share this if you agree.","2013-02-22T16:26:28+0000","photo","https://www.facebook.com/photo.php?fbid=10151447866131749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151447866166749",127257,8676,26434,"2013","02","22"
6815841748,"Barack Obama","Thousands of supporters around the country spoke out today and called on Congress to reduce gun violence. Join them: http://OFA.BO/ANGb3H","2013-02-22T23:17:02+0000","photo","https://www.facebook.com/photo.php?fbid=10151448434226749&set=a.53081056748.66806.6815841748&type=1&relevant_count=1","6815841748_10151448434246749",153599,8904,14826,"2013","02","22"
